PartitionKey;RowKey;OrderID;CustomerID;EmployeeID;OrderDate;RequiredDate;ShippedDate;ShipVia;Freight;ShipName;ShipAddress;ShipCity;ShipRegion;ShipPostalCode;ShipCountry
Orders;10830;10830;TRADH;4;13.1.1998 0:00;24.2.1998 0:00;21.1.1998 0:00;2;81.83;Tradiçao Hipermercados;Av. Inês de Castro, 414;Sao Paulo;SP;05634-030;Brazil
Orders;10831;10831;SANTG;3;14.1.1998 0:00;11.2.1998 0:00;23.1.1998 0:00;2;72.19;Santé Gourmet;Erling Skakkes gate 78;Stavern;null;4110;Norway
Orders;10832;10832;LAMAI;2;14.1.1998 0:00;11.2.1998 0:00;19.1.1998 0:00;2;43.26;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;null;31000;France
Orders;10833;10833;OTTIK;6;15.1.1998 0:00;12.2.1998 0:00;23.1.1998 0:00;2;71.49;Ottilies Käseladen;Mehrheimerstr. 369;Köln;null;50739;Germany
Orders;10834;10834;TRADH;1;15.1.1998 0:00;12.2.1998 0:00;19.1.1998 0:00;3;29.78;Tradiçao Hipermercados;Av. Inês de Castro, 414;Sao Paulo;SP;05634-030;Brazil
Orders;10835;10835;ALFKI;1;15.1.1998 0:00;12.2.1998 0:00;21.1.1998 0:00;3;69.53;Alfred's Futterkiste;Obere Str. 57;Berlin;null;12209;Germany
Orders;10836;10836;ERNSH;7;16.1.1998 0:00;13.2.1998 0:00;21.1.1998 0:00;1;411.88;Ernst Handel;Kirchgasse 6;Graz;null;8010;Austria
Orders;10837;10837;BERGS;9;16.1.1998 0:00;13.2.1998 0:00;23.1.1998 0:00;3;13.32;Berglunds snabbköp;Berguvsvägen  8;Luleå;null;S-958 22;Sweden
Orders;10838;10838;LINOD;3;19.1.1998 0:00;16.2.1998 0:00;23.1.1998 0:00;3;59.28;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
Orders;10839;10839;TRADH;3;19.1.1998 0:00;16.2.1998 0:00;22.1.1998 0:00;3;35.43;Tradiçao Hipermercados;Av. Inês de Castro, 414;Sao Paulo;SP;05634-030;Brazil
Orders;10840;10840;LINOD;4;19.1.1998 0:00;2.3.1998 0:00;16.2.1998 0:00;2;2.71;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
Orders;10841;10841;SUPRD;5;20.1.1998 0:00;17.2.1998 0:00;29.1.1998 0:00;2;424.3;Suprêmes délices;Boulevard Tirou, 255;Charleroi;null;B-6000;Belgium
Orders;10842;10842;TORTU;1;20.1.1998 0:00;17.2.1998 0:00;29.1.1998 0:00;3;54.42;Tortuga Restaurante;Avda. Azteca 123;México D.F.;null;05033;Mexico
Orders;10843;10843;VICTE;4;21.1.1998 0:00;18.2.1998 0:00;26.1.1998 0:00;2;9.26;Victuailles en stock;2, rue du Commerce;Lyon;null;69004;France
Orders;10844;10844;PICCO;8;21.1.1998 0:00;18.2.1998 0:00;26.1.1998 0:00;2;25.22;Piccolo und mehr;Geislweg 14;Salzburg;null;5020;Austria
Orders;10845;10845;QUICK;8;21.1.1998 0:00;4.2.1998 0:00;30.1.1998 0:00;1;212.98;QUICK-Stop;Taucherstraße 10;Cunewalde;null;01307;Germany
Orders;10846;10846;SUPRD;2;22.1.1998 0:00;5.3.1998 0:00;23.1.1998 0:00;3;56.46;Suprêmes délices;Boulevard Tirou, 255;Charleroi;null;B-6000;Belgium
Orders;10847;10847;SAVEA;4;22.1.1998 0:00;5.2.1998 0:00;10.2.1998 0:00;3;487.57;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
Orders;10848;10848;CONSH;7;23.1.1998 0:00;20.2.1998 0:00;29.1.1998 0:00;2;38.24;Consolidated Holdings;Berkeley Gardens 12  Brewery;London;null;WX1 6LT;UK
Orders;10849;10849;KOENE;9;23.1.1998 0:00;20.2.1998 0:00;30.1.1998 0:00;2;0.56;Königlich Essen;Maubelstr. 90;Brandenburg;null;14776;Germany
Orders;10850;10850;VICTE;1;23.1.1998 0:00;6.3.1998 0:00;30.1.1998 0:00;1;49.19;Victuailles en stock;2, rue du Commerce;Lyon;null;69004;France
Orders;10851;10851;RICAR;5;26.1.1998 0:00;23.2.1998 0:00;2.2.1998 0:00;1;160.55;Ricardo Adocicados;Av. Copacabana, 267;Rio de Janeiro;RJ;02389-890;Brazil
Orders;10852;10852;RATTC;8;26.1.1998 0:00;9.2.1998 0:00;30.1.1998 0:00;1;174.05;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA
Orders;10853;10853;BLAUS;9;27.1.1998 0:00;24.2.1998 0:00;3.2.1998 0:00;2;53.83;Blauer See Delikatessen;Forsterstr. 57;Mannheim;null;68306;Germany
Orders;10854;10854;ERNSH;3;27.1.1998 0:00;24.2.1998 0:00;5.2.1998 0:00;2;100.22;Ernst Handel;Kirchgasse 6;Graz;null;8010;Austria
Orders;10855;10855;OLDWO;3;27.1.1998 0:00;24.2.1998 0:00;4.2.1998 0:00;1;170.97;Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA
Orders;10856;10856;ANTON;3;28.1.1998 0:00;25.2.1998 0:00;10.2.1998 0:00;2;58.43;Antonio Moreno Taquería;Mataderos  2312;México D.F.;null;05023;Mexico
Orders;10857;10857;BERGS;8;28.1.1998 0:00;25.2.1998 0:00;6.2.1998 0:00;2;188.85;Berglunds snabbköp;Berguvsvägen  8;Luleå;null;S-958 22;Sweden
Orders;10858;10858;LACOR;2;29.1.1998 0:00;26.2.1998 0:00;3.2.1998 0:00;1;52.51;La corne d'abondance;67, avenue de l'Europe;Versailles;null;78000;France
Orders;10859;10859;FRANK;1;29.1.1998 0:00;26.2.1998 0:00;2.2.1998 0:00;2;76.1;Frankenversand;Berliner Platz 43;München;null;80805;Germany
Orders;10860;10860;FRANR;3;29.1.1998 0:00;26.2.1998 0:00;4.2.1998 0:00;3;19.26;France restauration;54, rue Royale;Nantes;null;44000;France
Orders;10861;10861;WHITC;4;30.1.1998 0:00;27.2.1998 0:00;17.2.1998 0:00;2;14.93;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
Orders;10862;10862;LEHMS;8;30.1.1998 0:00;13.3.1998 0:00;2.2.1998 0:00;2;53.23;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;null;60528;Germany
Orders;10863;10863;HILAA;4;2.2.1998 0:00;2.3.1998 0:00;17.2.1998 0:00;2;30.26;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
Orders;10864;10864;AROUT;4;2.2.1998 0:00;2.3.1998 0:00;9.2.1998 0:00;2;3.04;Around the Horn;Brook Farm Stratford St. Mary;Colchester;Essex;CO7 6JX;UK
Orders;10865;10865;QUICK;2;2.2.1998 0:00;16.2.1998 0:00;12.2.1998 0:00;1;348.14;QUICK-Stop;Taucherstraße 10;Cunewalde;null;01307;Germany
Orders;10866;10866;BERGS;5;3.2.1998 0:00;3.3.1998 0:00;12.2.1998 0:00;1;109.11;Berglunds snabbköp;Berguvsvägen  8;Luleå;null;S-958 22;Sweden
Orders;10867;10867;LONEP;6;3.2.1998 0:00;17.3.1998 0:00;11.2.1998 0:00;1;1.93;Lonesome Pine Restaurant;89 Chiaroscuro Rd.;Portland;OR;97219;USA
Orders;10868;10868;QUEEN;7;4.2.1998 0:00;4.3.1998 0:00;23.2.1998 0:00;2;191.27;Queen Cozinha;Alameda dos Canàrios, 891;Sao Paulo;SP;05487-020;Brazil
Orders;10869;10869;SEVES;5;4.2.1998 0:00;4.3.1998 0:00;9.2.1998 0:00;1;143.28;Seven Seas Imports;90 Wadhurst Rd.;London;null;OX15 4NB;UK
Orders;10870;10870;WOLZA;5;4.2.1998 0:00;4.3.1998 0:00;13.2.1998 0:00;3;12.04;Wolski Zajazd;ul. Filtrowa 68;Warszawa;null;01-012;Poland
Orders;10871;10871;BONAP;9;5.2.1998 0:00;5.3.1998 0:00;10.2.1998 0:00;2;112.27;Bon app';12, rue des Bouchers;Marseille;null;13008;France
Orders;10872;10872;GODOS;5;5.2.1998 0:00;5.3.1998 0:00;9.2.1998 0:00;2;175.32;Godos Cocina Típica;C/ Romero, 33;Sevilla;null;41101;Spain
Orders;10873;10873;WILMK;4;6.2.1998 0:00;6.3.1998 0:00;9.2.1998 0:00;1;0.82;Wilman Kala;Keskuskatu 45;Helsinki;null;21240;Finland
Orders;10874;10874;GODOS;5;6.2.1998 0:00;6.3.1998 0:00;11.2.1998 0:00;2;19.58;Godos Cocina Típica;C/ Romero, 33;Sevilla;null;41101;Spain
Orders;10875;10875;BERGS;4;6.2.1998 0:00;6.3.1998 0:00;3.3.1998 0:00;2;32.37;Berglunds snabbköp;Berguvsvägen  8;Luleå;null;S-958 22;Sweden
Orders;10876;10876;BONAP;7;9.2.1998 0:00;9.3.1998 0:00;12.2.1998 0:00;3;60.42;Bon app';12, rue des Bouchers;Marseille;null;13008;France
Orders;10877;10877;RICAR;1;9.2.1998 0:00;9.3.1998 0:00;19.2.1998 0:00;1;38.06;Ricardo Adocicados;Av. Copacabana, 267;Rio de Janeiro;RJ;02389-890;Brazil
Orders;10878;10878;QUICK;4;10.2.1998 0:00;10.3.1998 0:00;12.2.1998 0:00;1;46.69;QUICK-Stop;Taucherstraße 10;Cunewalde;null;01307;Germany
Orders;10879;10879;WILMK;3;10.2.1998 0:00;10.3.1998 0:00;12.2.1998 0:00;3;8.5;Wilman Kala;Keskuskatu 45;Helsinki;null;21240;Finland
Orders;10880;10880;FOLKO;7;10.2.1998 0:00;24.3.1998 0:00;18.2.1998 0:00;1;88.01;Folk och fä HB;Åkergatan 24;Bräcke;null;S-844 67;Sweden
Orders;10881;10881;CACTU;4;11.2.1998 0:00;11.3.1998 0:00;18.2.1998 0:00;1;2.84;Cactus Comidas para llevar;Cerrito 333;Buenos Aires;null;1010;Argentina
Orders;10882;10882;SAVEA;4;11.2.1998 0:00;11.3.1998 0:00;20.2.1998 0:00;3;23.1;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
Orders;10883;10883;LONEP;8;12.2.1998 0:00;12.3.1998 0:00;20.2.1998 0:00;3;0.53;Lonesome Pine Restaurant;89 Chiaroscuro Rd.;Portland;OR;97219;USA
Orders;10884;10884;LETSS;4;12.2.1998 0:00;12.3.1998 0:00;13.2.1998 0:00;2;90.97;Let's Stop N Shop;87 Polk St. Suite 5;San Francisco;CA;94117;USA
Orders;10885;10885;SUPRD;6;12.2.1998 0:00;12.3.1998 0:00;18.2.1998 0:00;3;5.64;Suprêmes délices;Boulevard Tirou, 255;Charleroi;null;B-6000;Belgium
Orders;10886;10886;HANAR;1;13.2.1998 0:00;13.3.1998 0:00;2.3.1998 0:00;1;4.99;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
Orders;10887;10887;GALED;8;13.2.1998 0:00;13.3.1998 0:00;16.2.1998 0:00;3;1.25;Galería del gastronómo;Rambla de Cataluña, 23;Barcelona;null;8022;Spain
Orders;10888;10888;GODOS;1;16.2.1998 0:00;16.3.1998 0:00;23.2.1998 0:00;2;51.87;Godos Cocina Típica;C/ Romero, 33;Sevilla;null;41101;Spain
Orders;10889;10889;RATTC;9;16.2.1998 0:00;16.3.1998 0:00;23.2.1998 0:00;3;280.61;Rattlesnake Canyon Grocery;2817 Milton Dr.;Albuquerque;NM;87110;USA
Orders;10890;10890;DUMON;7;16.2.1998 0:00;16.3.1998 0:00;18.2.1998 0:00;1;32.76;Du monde entier;67, rue des Cinquante Otages;Nantes;null;44000;France
Orders;10891;10891;LEHMS;7;17.2.1998 0:00;17.3.1998 0:00;19.2.1998 0:00;2;20.37;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;null;60528;Germany
Orders;10892;10892;MAISD;4;17.2.1998 0:00;17.3.1998 0:00;19.2.1998 0:00;2;120.27;Maison Dewey;Rue Joseph-Bens 532;Bruxelles;null;B-1180;Belgium
Orders;10893;10893;KOENE;9;18.2.1998 0:00;18.3.1998 0:00;20.2.1998 0:00;2;77.78;Königlich Essen;Maubelstr. 90;Brandenburg;null;14776;Germany
Orders;10894;10894;SAVEA;1;18.2.1998 0:00;18.3.1998 0:00;20.2.1998 0:00;1;116.13;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
Orders;10895;10895;ERNSH;3;18.2.1998 0:00;18.3.1998 0:00;23.2.1998 0:00;1;162.75;Ernst Handel;Kirchgasse 6;Graz;null;8010;Austria
Orders;10896;10896;MAISD;7;19.2.1998 0:00;19.3.1998 0:00;27.2.1998 0:00;3;32.45;Maison Dewey;Rue Joseph-Bens 532;Bruxelles;null;B-1180;Belgium
Orders;10897;10897;HUNGO;3;19.2.1998 0:00;19.3.1998 0:00;25.2.1998 0:00;2;603.54;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;null;Ireland
Orders;10898;10898;OCEAN;4;20.2.1998 0:00;20.3.1998 0:00;6.3.1998 0:00;2;1.27;Océano Atlántico Ltda.;Ing. Gustavo Moncada 8585 Piso 20-A;Buenos Aires;null;1010;Argentina
Orders;10899;10899;LILAS;5;20.2.1998 0:00;20.3.1998 0:00;26.2.1998 0:00;3;1.21;LILA-Supermercado;Carrera 52 con Ave. Bolívar #65-98 Llano Largo;Barquisimeto;Lara;3508;Venezuela
Orders;10900;10900;WELLI;1;20.2.1998 0:00;20.3.1998 0:00;4.3.1998 0:00;2;1.66;Wellington Importadora;Rua do Mercado, 12;Resende;SP;08737-363;Brazil
Orders;10901;10901;HILAA;4;23.2.1998 0:00;23.3.1998 0:00;26.2.1998 0:00;1;62.09;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
Orders;10902;10902;FOLKO;1;23.2.1998 0:00;23.3.1998 0:00;3.3.1998 0:00;1;44.15;Folk och fä HB;Åkergatan 24;Bräcke;null;S-844 67;Sweden
Orders;10903;10903;HANAR;3;24.2.1998 0:00;24.3.1998 0:00;4.3.1998 0:00;3;36.71;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
Orders;10904;10904;WHITC;3;24.2.1998 0:00;24.3.1998 0:00;27.2.1998 0:00;3;162.95;White Clover Markets;1029 - 12th Ave. S.;Seattle;WA;98124;USA
Orders;10905;10905;WELLI;9;24.2.1998 0:00;24.3.1998 0:00;6.3.1998 0:00;2;13.72;Wellington Importadora;Rua do Mercado, 12;Resende;SP;08737-363;Brazil
Orders;10906;10906;WOLZA;4;25.2.1998 0:00;11.3.1998 0:00;3.3.1998 0:00;3;26.29;Wolski Zajazd;ul. Filtrowa 68;Warszawa;null;01-012;Poland
Orders;10907;10907;SPECD;6;25.2.1998 0:00;25.3.1998 0:00;27.2.1998 0:00;3;9.19;Spécialités du monde;25, rue Lauriston;Paris;null;75016;France
Orders;10908;10908;REGGC;4;26.2.1998 0:00;26.3.1998 0:00;6.3.1998 0:00;2;32.96;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;null;42100;Italy
Orders;10909;10909;SANTG;1;26.2.1998 0:00;26.3.1998 0:00;10.3.1998 0:00;2;53.05;Santé Gourmet;Erling Skakkes gate 78;Stavern;null;4110;Norway
Orders;10910;10910;WILMK;1;26.2.1998 0:00;26.3.1998 0:00;4.3.1998 0:00;3;38.11;Wilman Kala;Keskuskatu 45;Helsinki;null;21240;Finland
Orders;10911;10911;GODOS;3;26.2.1998 0:00;26.3.1998 0:00;5.3.1998 0:00;1;38.19;Godos Cocina Típica;C/ Romero, 33;Sevilla;null;41101;Spain
Orders;10912;10912;HUNGO;2;26.2.1998 0:00;26.3.1998 0:00;18.3.1998 0:00;2;580.91;Hungry Owl All-Night Grocers;8 Johnstown Road;Cork;Co. Cork;null;Ireland
Orders;10913;10913;QUEEN;4;26.2.1998 0:00;26.3.1998 0:00;4.3.1998 0:00;1;33.05;Queen Cozinha;Alameda dos Canàrios, 891;Sao Paulo;SP;05487-020;Brazil
Orders;10914;10914;QUEEN;6;27.2.1998 0:00;27.3.1998 0:00;2.3.1998 0:00;1;21.19;Queen Cozinha;Alameda dos Canàrios, 891;Sao Paulo;SP;05487-020;Brazil
Orders;10915;10915;TORTU;2;27.2.1998 0:00;27.3.1998 0:00;2.3.1998 0:00;2;3.51;Tortuga Restaurante;Avda. Azteca 123;México D.F.;null;05033;Mexico
Orders;10916;10916;RANCH;1;27.2.1998 0:00;27.3.1998 0:00;9.3.1998 0:00;2;63.77;Rancho grande;Av. del Libertador 900;Buenos Aires;null;1010;Argentina
Orders;10917;10917;ROMEY;4;2.3.1998 0:00;30.3.1998 0:00;11.3.1998 0:00;2;8.29;Romero y tomillo;Gran Vía, 1;Madrid;null;28001;Spain
Orders;10918;10918;BOTTM;3;2.3.1998 0:00;30.3.1998 0:00;11.3.1998 0:00;3;48.83;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
Orders;10919;10919;LINOD;2;2.3.1998 0:00;30.3.1998 0:00;4.3.1998 0:00;2;19.8;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
Orders;10920;10920;AROUT;4;3.3.1998 0:00;31.3.1998 0:00;9.3.1998 0:00;2;29.61;Around the Horn;Brook Farm Stratford St. Mary;Colchester;Essex;CO7 6JX;UK
Orders;10921;10921;VAFFE;1;3.3.1998 0:00;14.4.1998 0:00;9.3.1998 0:00;1;176.48;Vaffeljernet;Smagsloget 45;Århus;null;8200;Denmark
Orders;10922;10922;HANAR;5;3.3.1998 0:00;31.3.1998 0:00;5.3.1998 0:00;3;62.74;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
Orders;10923;10923;LAMAI;7;3.3.1998 0:00;14.4.1998 0:00;13.3.1998 0:00;3;68.26;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;null;31000;France
Orders;10924;10924;BERGS;3;4.3.1998 0:00;1.4.1998 0:00;8.4.1998 0:00;2;151.52;Berglunds snabbköp;Berguvsvägen  8;Luleå;null;S-958 22;Sweden
Orders;10925;10925;HANAR;3;4.3.1998 0:00;1.4.1998 0:00;13.3.1998 0:00;1;2.27;Hanari Carnes;Rua do Paço, 67;Rio de Janeiro;RJ;05454-876;Brazil
Orders;10926;10926;ANATR;4;4.3.1998 0:00;1.4.1998 0:00;11.3.1998 0:00;3;39.92;Ana Trujillo Emparedados y helados;Avda. de la Constitución 2222;México D.F.;null;05021;Mexico
Orders;10927;10927;LACOR;4;5.3.1998 0:00;2.4.1998 0:00;8.4.1998 0:00;1;19.79;La corne d'abondance;67, avenue de l'Europe;Versailles;null;78000;France
Orders;10928;10928;GALED;1;5.3.1998 0:00;2.4.1998 0:00;18.3.1998 0:00;1;1.36;Galería del gastronómo;Rambla de Cataluña, 23;Barcelona;null;8022;Spain
Orders;10929;10929;FRANK;6;5.3.1998 0:00;2.4.1998 0:00;12.3.1998 0:00;1;33.93;Frankenversand;Berliner Platz 43;München;null;80805;Germany
Orders;10930;10930;SUPRD;4;6.3.1998 0:00;17.4.1998 0:00;18.3.1998 0:00;3;15.55;Suprêmes délices;Boulevard Tirou, 255;Charleroi;null;B-6000;Belgium
Orders;10931;10931;RICSU;4;6.3.1998 0:00;20.3.1998 0:00;19.3.1998 0:00;2;13.6;Richter Supermarkt;Starenweg 5;Genève;null;1204;Switzerland
Orders;10932;10932;BONAP;8;6.3.1998 0:00;3.4.1998 0:00;24.3.1998 0:00;1;134.64;Bon app';12, rue des Bouchers;Marseille;null;13008;France
Orders;10933;10933;ISLAT;6;6.3.1998 0:00;3.4.1998 0:00;16.3.1998 0:00;3;54.15;Island Trading;Garden House Crowther Way;Cowes;Isle of Wight;PO31 7PJ;UK
Orders;10934;10934;LEHMS;3;9.3.1998 0:00;6.4.1998 0:00;12.3.1998 0:00;3;32.01;Lehmanns Marktstand;Magazinweg 7;Frankfurt a.M.;null;60528;Germany
Orders;10935;10935;WELLI;4;9.3.1998 0:00;6.4.1998 0:00;18.3.1998 0:00;3;47.59;Wellington Importadora;Rua do Mercado, 12;Resende;SP;08737-363;Brazil
Orders;10936;10936;GREAL;3;9.3.1998 0:00;6.4.1998 0:00;18.3.1998 0:00;2;33.68;Great Lakes Food Market;2732 Baker Blvd.;Eugene;OR;97403;USA
Orders;10937;10937;CACTU;7;10.3.1998 0:00;24.3.1998 0:00;13.3.1998 0:00;3;31.51;Cactus Comidas para llevar;Cerrito 333;Buenos Aires;null;1010;Argentina
Orders;10938;10938;QUICK;3;10.3.1998 0:00;7.4.1998 0:00;16.3.1998 0:00;2;31.89;QUICK-Stop;Taucherstraße 10;Cunewalde;null;01307;Germany
Orders;10939;10939;MAGAA;2;10.3.1998 0:00;7.4.1998 0:00;13.3.1998 0:00;2;76.33;Magazzini Alimentari Riuniti;Via Ludovico il Moro 22;Bergamo;null;24100;Italy
Orders;10940;10940;BONAP;8;11.3.1998 0:00;8.4.1998 0:00;23.3.1998 0:00;3;19.77;Bon app';12, rue des Bouchers;Marseille;null;13008;France
Orders;10941;10941;SAVEA;7;11.3.1998 0:00;8.4.1998 0:00;20.3.1998 0:00;2;400.81;Save-a-lot Markets;187 Suffolk Ln.;Boise;ID;83720;USA
Orders;10942;10942;REGGC;9;11.3.1998 0:00;8.4.1998 0:00;18.3.1998 0:00;3;17.95;Reggiani Caseifici;Strada Provinciale 124;Reggio Emilia;null;42100;Italy
Orders;10943;10943;BSBEV;4;11.3.1998 0:00;8.4.1998 0:00;19.3.1998 0:00;2;2.17;B's Beverages;Fauntleroy Circus;London;null;EC2 5NT;UK
Orders;10944;10944;BOTTM;6;12.3.1998 0:00;26.3.1998 0:00;13.3.1998 0:00;3;52.92;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
Orders;10945;10945;MORGK;4;12.3.1998 0:00;9.4.1998 0:00;18.3.1998 0:00;1;10.22;Morgenstern Gesundkost;Heerstr. 22;Leipzig;null;04179;Germany
Orders;10946;10946;VAFFE;1;12.3.1998 0:00;9.4.1998 0:00;19.3.1998 0:00;2;27.2;Vaffeljernet;Smagsloget 45;Århus;null;8200;Denmark
Orders;10947;10947;BSBEV;3;13.3.1998 0:00;10.4.1998 0:00;16.3.1998 0:00;2;3.26;B's Beverages;Fauntleroy Circus;London;null;EC2 5NT;UK
Orders;10948;10948;GODOS;3;13.3.1998 0:00;10.4.1998 0:00;19.3.1998 0:00;3;23.39;Godos Cocina Típica;C/ Romero, 33;Sevilla;null;41101;Spain
Orders;10949;10949;BOTTM;2;13.3.1998 0:00;10.4.1998 0:00;17.3.1998 0:00;3;74.44;Bottom-Dollar Markets;23 Tsawassen Blvd.;Tsawassen;BC;T2F 8M4;Canada
Orders;10950;10950;MAGAA;1;16.3.1998 0:00;13.4.1998 0:00;23.3.1998 0:00;2;2.5;Magazzini Alimentari Riuniti;Via Ludovico il Moro 22;Bergamo;null;24100;Italy
Orders;10951;10951;RICSU;9;16.3.1998 0:00;27.4.1998 0:00;7.4.1998 0:00;2;30.85;Richter Supermarkt;Starenweg 5;Genève;null;1204;Switzerland
Orders;10952;10952;ALFKI;1;16.3.1998 0:00;27.4.1998 0:00;24.3.1998 0:00;1;40.42;Alfred's Futterkiste;Obere Str. 57;Berlin;null;12209;Germany
Orders;10953;10953;AROUT;9;16.3.1998 0:00;30.3.1998 0:00;25.3.1998 0:00;2;23.72;Around the Horn;Brook Farm Stratford St. Mary;Colchester;Essex;CO7 6JX;UK
Orders;10954;10954;LINOD;5;17.3.1998 0:00;28.4.1998 0:00;20.3.1998 0:00;1;27.91;LINO-Delicateses;Ave. 5 de Mayo Porlamar;I. de Margarita;Nueva Esparta;4980;Venezuela
Orders;10955;10955;FOLKO;8;17.3.1998 0:00;14.4.1998 0:00;20.3.1998 0:00;2;3.26;Folk och fä HB;Åkergatan 24;Bräcke;null;S-844 67;Sweden
Orders;10956;10956;BLAUS;6;17.3.1998 0:00;28.4.1998 0:00;20.3.1998 0:00;2;44.65;Blauer See Delikatessen;Forsterstr. 57;Mannheim;null;68306;Germany
Orders;10957;10957;HILAA;8;18.3.1998 0:00;15.4.1998 0:00;27.3.1998 0:00;3;105.36;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
Orders;10958;10958;OCEAN;7;18.3.1998 0:00;15.4.1998 0:00;27.3.1998 0:00;2;49.56;Océano Atlántico Ltda.;Ing. Gustavo Moncada 8585 Piso 20-A;Buenos Aires;null;1010;Argentina
Orders;10959;10959;GOURL;6;18.3.1998 0:00;29.4.1998 0:00;23.3.1998 0:00;2;4.98;Gourmet Lanchonetes;Av. Brasil, 442;Campinas;SP;04876-786;Brazil
Orders;10960;10960;HILAA;3;19.3.1998 0:00;2.4.1998 0:00;8.4.1998 0:00;1;2.08;HILARION-Abastos;Carrera 22 con Ave. Carlos Soublette #8-35;San Cristóbal;Táchira;5022;Venezuela
Orders;10961;10961;QUEEN;8;19.3.1998 0:00;16.4.1998 0:00;30.3.1998 0:00;1;104.47;Queen Cozinha;Alameda dos Canàrios, 891;Sao Paulo;SP;05487-020;Brazil
Orders;10962;10962;QUICK;8;19.3.1998 0:00;16.4.1998 0:00;23.3.1998 0:00;2;275.79;QUICK-Stop;Taucherstraße 10;Cunewalde;null;01307;Germany
Orders;10963;10963;FURIB;9;19.3.1998 0:00;16.4.1998 0:00;26.3.1998 0:00;3;2.7;Furia Bacalhau e Frutos do Mar;Jardim das rosas n. 32;Lisboa;null;1675;Portugal
Orders;10964;10964;SPECD;3;20.3.1998 0:00;17.4.1998 0:00;24.3.1998 0:00;2;87.38;Spécialités du monde;25, rue Lauriston;Paris;null;75016;France
Orders;10965;10965;OLDWO;6;20.3.1998 0:00;17.4.1998 0:00;30.3.1998 0:00;3;144.38;Old World Delicatessen;2743 Bering St.;Anchorage;AK;99508;USA
Orders;10966;10966;CHOPS;4;20.3.1998 0:00;17.4.1998 0:00;8.4.1998 0:00;1;27.19;Chop-suey Chinese;Hauptstr. 31;Bern;null;3012;Switzerland
Orders;10967;10967;TOMSP;2;23.3.1998 0:00;20.4.1998 0:00;2.4.1998 0:00;2;62.22;Toms Spezialitäten;Luisenstr. 48;Münster;null;44087;Germany
Orders;10968;10968;ERNSH;1;23.3.1998 0:00;20.4.1998 0:00;1.4.1998 0:00;3;74.6;Ernst Handel;Kirchgasse 6;Graz;null;8010;Austria
Orders;10969;10969;COMMI;1;23.3.1998 0:00;20.4.1998 0:00;30.3.1998 0:00;2;0.21;Comércio Mineiro;Av. dos Lusíadas, 23;Sao Paulo;SP;05432-043;Brazil
Orders;10970;10970;BOLID;9;24.3.1998 0:00;7.4.1998 0:00;24.4.1998 0:00;1;16.16;Bólido Comidas preparadas;C/ Araquil, 67;Madrid;null;28023;Spain
Orders;10971;10971;FRANR;2;24.3.1998 0:00;21.4.1998 0:00;2.4.1998 0:00;2;121.82;France restauration;54, rue Royale;Nantes;null;44000;France
Orders;10972;10972;LACOR;4;24.3.1998 0:00;21.4.1998 0:00;26.3.1998 0:00;2;0.02;La corne d'abondance;67, avenue de l'Europe;Versailles;null;78000;France
Orders;10973;10973;LACOR;6;24.3.1998 0:00;21.4.1998 0:00;27.3.1998 0:00;2;15.17;La corne d'abondance;67, avenue de l'Europe;Versailles;null;78000;France
Orders;10974;10974;SPLIR;3;25.3.1998 0:00;8.4.1998 0:00;3.4.1998 0:00;3;12.96;Split Rail Beer & Ale;P.O. Box 555;Lander;WY;82520;USA
